Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG
Australia,A1,26/03/16,Newcastle Jets ,Perth Glory ,1,2
Australia,A1,27/03/16,Adelaide United,Central Coast Mariners,4,2
Australia,A1,28/03/16,Melbourne City,Wellington Phoenix,3,0
Australia,A1,01/04/16,WS Wanderers,Central Coast Mariners,4,1
Australia,A1,02/04/16,Sydney FC,Adelaide United,0,2
Australia,A1,02/04/16,Wellington Phoenix ,Melbourne Victory ,1,4
Australia,A1,03/04/16,Perth Glory,Melbourne City,3,2
Australia,A1,03/04/16,Brisbane Roar,Newcastle Jets ,2,1
Australia,A1,08/04/16,Melbourne City,Adelaide United,0,2
Australia,A1,09/04/16,Melbourne Victory,Brisbane Roar,0,0
Australia,A1,09/04/16,Central Coast Mariners,Newcastle Jets,2,4
Australia,A1,10/04/16,Sydney FC ,Perth Glory,4,0
Australia,A1,10/04/16,Wellington Phoenix,WS Wanderers,0,2
Australia,A1,15/04/16,Brisbane Roar ,Melbourne Victory ,2,1
Australia,A1,17/04/16,Melbourne City ,Perth Glory,2,0
Australia,A1,22/04/16,Adelaide United ,Melbourne City,4,1
Australia,A1,24/04/16,WS Wanderers ,Brisbane Roar,5,4
Australia,A1,01/05/16,Adelaide United ,WS Wanderers,3,1
Australia,A1,07/10/16,Brisbane Roar ,Melbourne Victory,1,1
Australia,A1,08/10/16,Perth Glory,Central Coast Mariners,3,3
Australia,A1,08/10/16,WS Wanderers ,Sydney FC,0,4
Australia,A1,08/10/16,Wellington Phoenix,Melbourne City ,0,1
Australia,A1,09/10/16,Newcastle Jets,Adelaide United,1,1
Australia,A1,14/10/16,Adelaide United,WS Wanderers,1,2
Australia,A1,15/10/16,Melbourne Victory,Melbourne City,1,4
Australia,A1,15/10/16,Sydney FC,Central Coast Mariners,4,0
Australia,A1,16/10/16,Perth Glory,Wellington Phoenix,2,0
Australia,A1,16/10/16,Newcastle Jets,Brisbane Roar,4,0
Australia,A1,21/10/16,Melbourne City,Perth Glory,2,3
Australia,A1,22/10/16,Adelaide United,Melbourne Victory,1,2
Australia,A1,22/10/16,Central Coast Mariners,Brisbane Roar,0,1
Australia,A1,23/10/16,WS Wanderers,Newcastle Jets,2,2
Australia,A1,23/10/16,Wellington Phoenix,Sydney FC,0,1
Australia,A1,28/10/16,Melbourne City,Adelaide United,2,1
Australia,A1,29/10/16,WS Wanderers,Central Coast Mariners,1,1
Australia,A1,29/10/16,Newcastle Jets,Sydney FC,0,2
Australia,A1,30/10/16,Brisbane Roar,Perth Glory,2,1
Australia,A1,31/10/16,Melbourne Victory,Wellington Phoenix ,6,1
Australia,A1,04/11/16,Brisbane Roar,Melbourne City,1,0
Australia,A1,05/11/16,Sydney FC,Melbourne Victory,2,1
Australia,A1,05/11/16,Wellington Phoenix,Newcastle Jets,2,0
Australia,A1,06/11/16,Perth Glory,WS Wanderers,2,2
Australia,A1,06/11/16,Adelaide United,Central Coast Mariners,1,2
Australia,A1,10/11/16,Melbourne City,Newcastle Jets,2,1
Australia,A1,11/11/16,Adelaide United,Brisbane Roar,1,1
Australia,A1,12/11/16,Melbourne Victory,WS Wanderers,3,0
Australia,A1,12/11/16,Central Coast Mariners,Wellington Phoenix,0,2
Australia,A1,13/11/16,Sydney FC,Perth Glory,4,1
Australia,A1,18/11/16,Perth Glory,Adelaide United ,3,1
Australia,A1,18/11/16,WS Wanderers,Melbourne City,1,1
Australia,A1,19/11/16,Brisbane Roar,Sydney FC,1,1
Australia,A1,20/11/16,Newcastle Jets,Central Coast Mariners ,1,1
Australia,A1,24/11/16,Central Coast Mariners,Perth Glory,2,0
Australia,A1,25/11/16,WS Wanderers,Brisbane Roar,1,1
Australia,A1,26/11/16,Sydney FC,Adelaide United,0,0
Australia,A1,26/11/16,Melbourne Victory,Newcastle Jets,2,0
Australia,A1,27/11/16,Melbourne City,Wellington Phoenix,2,1
Australia,A1,02/12/16,Melbourne Victory,Perth Glory,1,1
Australia,A1,03/12/16,Melbourne City,Brisbane Roar,1,1
Australia,A1,03/12/16,Central Coast Mariners,WS Wanderers ,1,4
Australia,A1,04/12/16,Adelaide United,Wellington Phoenix,2,0
Australia,A1,04/12/16,Newcastle Jets,Sydney FC,0,2
Australia,A1,09/12/16,Sydney FC ,Melbourne City,1,1
Australia,A1,10/12/16,Perth Glory,Newcastle Jets,1,2
Australia,A1,10/12/16,WS Wanderers,Melbourne Victory,0,3
Australia,A1,10/12/16,Wellington Phoenix,Central Coast Mariners,3,0
Australia,A1,11/12/16,Brisbane Roar,Adelaide United,4,0
Australia,A1,16/12/16,Newcastle Jets,Adelaide United,2,1
Australia,A1,17/12/16,Perth Glory,Sydney FC,1,4
Australia,A1,17/12/16,Melbourne City,Melbourne Victory,1,2
Australia,A1,17/12/16,Wellington Phoenix,WS Wanderers,2,2
Australia,A1,18/12/16,Central Coast Mariners,Brisbane Roar,1,2
Australia,A1,23/12/16,Brisbane Roar,WS Wanderers ,1,1
Australia,A1,26/12/16,Adelaide United,Sydney FC,0,4
Australia,A1,26/12/16,Newcastle Jets,Wellington Phoenix,2,2
Australia,A1,27/12/16,Melbourne City ,Perth Glory ,3,3
Australia,A1,28/12/16,Melbourne Victory,Central Coast Mariners,4,1
Australia,A1,30/12/16,Sydney FC ,Brisbane Roar,2,0
Australia,A1,31/12/16,Central Coast Mariners,Melbourne City,2,2
Australia,A1,01/01/17,WS Wanderers,Perth Glory,1,1
Australia,A1,01/01/17,Wellington Phoenix,Adelaide United,0,0
Australia,A1,02/01/17,Melbourne Victory,Newcastle Jets,4,2
Australia,A1,05/01/17,Perth Glory,Wellington Phoenix ,2,1
Australia,A1,06/01/17,Melbourne City,WS Wanderers ,1,0
Australia,A1,07/01/17,Adelaide United,Melbourne Victory,0,2
Australia,A1,07/01/17,Brisbane Roar,Newcastle Jets,2,3
Australia,A1,08/01/17,Central Coast Mariners,Sydney FC,2,3
Australia,A1,12/01/17,Adelaide United,Melbourne City,2,1
Australia,A1,13/01/17,Melbourne Victory ,Brisbane Roar,3,2
Australia,A1,14/01/17,Sydney FC,WS Wanderers,0,0
Australia,A1,14/01/17,Wellington Phoenix,Central Coast Mariners,1,0
Australia,A1,15/01/17,Newcastle Jets,Perth Glory ,2,2
Australia,A1,17/01/17,Wellington Phoenix,Melbourne Victory,3,0
Australia,A1,19/01/17,Melbourne City,Central Coast Mariners ,2,1
Australia,A1,20/01/17,Sydney FC,Adelaide United,2,0
Australia,A1,21/01/17,Perth Glory,Melbourne Victory,2,1
Australia,A1,21/01/17,Wellington Phoenix,Brisbane Roar,0,1
Australia,A1,22/01/17,WS Wanderers,Newcastle Jets,2,0
Australia,A1,26/01/17,Melbourne Victory ,Sydney FC,1,2
Australia,A1,27/01/17,Newcastle Jets,Melbourne City,2,1
Australia,A1,28/01/17,Brisbane Roar,WS Wanderers ,2,1
Australia,A1,28/01/17,Central Coast Mariners,Perth Glory ,2,0
Australia,A1,29/01/17,Adelaide United,Wellington Phoenix,2,2
Australia,A1,03/02/17,Brisbane Roar,Sydney FC,0,0
Australia,A1,04/02/17,Perth Glory,Newcastle Jets,3,2
Australia,A1,04/02/17,Melbourne Victory,Melbourne City ,2,1
Australia,A1,04/02/17,Wellington Phoenix ,WS Wanderers,1,3
Australia,A1,05/02/17,Central Coast Mariners,Adelaide United,2,1
Australia,A1,09/02/17,Sydney FC,Wellington Phoenix,3,1
Australia,A1,10/02/17,Adelaide United,Perth Glory,0,5
Australia,A1,11/02/17,Melbourne City,Brisbane Roar,2,2
Australia,A1,12/02/17,WS Wanderers,Central Coast Mariners,0,2
Australia,A1,13/02/17,Newcastle Jets,Melbourne Victory,0,0
Australia,A1,17/02/17,Adelaide United,Newcastle Jets,1,0
Australia,A1,18/02/17,Perth Glory,Brisbane Roar,2,2
Australia,A1,18/02/17,WS Wanderers,Sydney FC,1,0
Australia,A1,18/02/17,Wellington Phoenix,Melbourne City,1,5
Australia,A1,19/02/17,Central Coast Mariners,Melbourne Victory,0,3
Australia,A1,24/02/17,Melbourne City ,Sydney FC,1,3
Australia,A1,25/02/17,Perth Glory,WS Wanderers,2,0
Australia,A1,25/02/17,Melbourne Victory,Adelaide United,2,1
Australia,A1,25/02/17,Brisbane Roar,Wellington Phoenix,1,2
Australia,A1,26/02/17,Newcastle Jets,Central Coast Mariners,1,1
Australia,A1,03/03/17,Sydney FC,Melbourne Victory,1,0
Australia,A1,04/03/17,WS Wanderers,Adelaide United,0,0
Australia,A1,04/03/17,Wellington Phoenix,Perth Glory,3,3
Australia,A1,05/03/17,Newcastle Jets ,Brisbane Roar,1,3
Australia,A1,05/03/17,Central Coast Mariners ,Melbourne City,2,3
Australia,A1,10/03/17,Sydney FC,Central Coast Mariners,1,0
Australia,A1,11/03/17,Melbourne Victory,Perth Glory,4,1
Australia,A1,18/03/17,Melbourne City,Newcastle Jets,4,0
Australia,A1,19/03/17,WS Wanderers,Wellington Phoenix,3,1
Australia,A1,19/03/17,Adelaide United ,Brisbane Roar ,2,1
Australia,A1,24/03/17,WS Wanderers,Melbourne City,3,1
Australia,A1,25/03/17,Brisbane Roar,Melbourne Victory,1,0
Australia,A1,25/03/17,Central Coast Mariners,Adelaide United,2,3
Australia,A1,26/03/17,Perth Glory,Sydney FC,0,3
Australia,A1,26/03/17,Wellington Phoenix,Newcastle Jets,5,0
Australia,A1,31/03/17,Adelaide United,Perth Glory,1,1
Australia,A1,01/04/17,Sydney FC,Melbourne City,3,0
Australia,A1,01/04/17,Newcastle Jets,WS Wanderers,0,3
Australia,A1,02/04/17,Brisbane Roar,Central Coast Mariners,5,1
Australia,A1,02/04/17,Melbourne Victory ,Wellington Phoenix,0,3
Australia,A1,07/04/17,Melbourne City,Adelaide United,1,0
Australia,A1,08/04/17,Perth Glory,Brisbane Roar,3,1
Australia,A1,08/04/17,WS Wanderers,Melbourne Victory ,0,0
Australia,A1,08/04/17,Wellington Phoenix,Sydney FC,1,1
Australia,A1,09/04/17,Central Coast Mariners,Newcastle Jets,2,0
Australia,A1,14/04/17,Melbourne Victory,Central Coast Mariners,1,0
Australia,A1,15/04/17,Adelaide United,WS Wanderers,2,2
Australia,A1,15/04/17,Sydney FC,Newcastle Jets,2,0
Australia,A1,16/04/17,Perth Glory,Melbourne City,5,4
Australia,A1,16/04/17,Brisbane Roar,Wellington Phoenix,4,3
Australia,A1,21/04/17,Brisbane Roar ,WS Wanderers ,2,1
Australia,A1,23/04/17,Melbourne City,Perth Glory ,0,2
Australia,A1,29/04/17,Sydney FC ,Perth Glory,3,0
Australia,A1,30/04/17,Melbourne Victory ,Brisbane Roar,1,0
Australia,A1,07/05/17,Sydney FC ,Melbourne Victory,2,1
Australia,A1,06/10/17,Melbourne City,Brisbane Roar,2,0
Australia,A1,07/10/17,Melbourne Victory,Sydney FC,0,1
Australia,A1,07/10/17,Central Coast Mariners,Newcastle Jets,1,5
Australia,A1,08/10/17,WS Wanderers,Perth Glory,2,1
Australia,A1,08/10/17,Wellington Phoenix,Adelaide United,1,1
Australia,A1,13/10/17,Brisbane Roar,Adelaide United,1,2
Australia,A1,14/10/17,Melbourne Victory,Melbourne City,1,2
Australia,A1,14/10/17,WS Wanderers,Central Coast Mariners ,2,2
Australia,A1,15/10/17,Sydney FC,Wellington Phoenix,3,2
Australia,A1,15/10/17,Newcastle Jets,Perth Glory,2,2
Australia,A1,20/10/17,Adelaide United,Melbourne Victory,2,2
Australia,A1,21/10/17,Sydney FC,WS Wanderers,2,2
Australia,A1,21/10/17,Melbourne City,Wellington Phoenix,1,0
Australia,A1,22/10/17,Perth Glory,Central Coast Mariners,2,1
Australia,A1,22/10/17,Brisbane Roar,Newcastle Jets,1,2
Australia,A1,27/10/17,Sydney FC,Perth Glory,2,0
Australia,A1,28/10/17,Adelaide United,Melbourne City ,0,2
Australia,A1,28/10/17,Wellington Phoenix,Brisbane Roar,3,3
Australia,A1,29/10/17,Central Coast Mariners,Melbourne Victory,1,1
Australia,A1,29/10/17,Newcastle Jets,WS Wanderers,1,1
Australia,A1,03/11/17,Melbourne City,Sydney FC,0,1
Australia,A1,04/11/17,Perth Glory,Adelaide United,1,0
Australia,A1,04/11/17,Newcastle Jets,Wellington Phoenix,3,0
Australia,A1,05/11/17,Brisbane Roar,Central Coast Mariners,0,0
Australia,A1,06/11/17,Melbourne Victory ,WS Wanderers,1,1
Australia,A1,10/11/17,Central Coast Mariners ,Sydney FC,2,0
Australia,A1,11/11/17,Melbourne Victory,Brisbane Roar,1,1
Australia,A1,11/11/17,Adelaide United,Newcastle Jets,1,2
Australia,A1,12/11/17,Melbourne City,WS Wanderers,1,1
Australia,A1,12/11/17,Wellington Phoenix,Perth Glory,5,2
Australia,A1,16/11/17,Central Coast Mariners,Adelaide United,1,2
Australia,A1,17/11/17,Brisbane Roar,Melbourne City,3,1
Australia,A1,18/11/17,Sydney FC,Newcastle Jets,2,1
Australia,A1,19/11/17,Perth Glory,Melbourne Victory,0,2
Australia,A1,23/11/17,Newcastle Jets,Melbourne Victory ,4,1
Australia,A1,24/11/17,Melbourne City ,Perth Glory,1,3
Australia,A1,25/11/17,Sydney FC ,Brisbane Roar ,3,1
Australia,A1,25/11/17,Wellington Phoenix,Central Coast Mariners,1,4
Australia,A1,26/11/17,Adelaide United ,WS Wanderers ,2,0
Australia,A1,01/12/17,Adelaide United,Sydney FC,0,1
Australia,A1,02/12/17,Newcastle Jets,Melbourne City,1,2
Australia,A1,02/12/17,WS Wanderers,Brisbane Roar,0,2
Australia,A1,03/12/17,Central Coast Mariners,Perth Glory,1,0
Australia,A1,03/12/17,Wellington Phoenix,Melbourne Victory,2,3
Australia,A1,08/12/17,Melbourne Victory,Adelaide United ,1,2
Australia,A1,09/12/17,Perth Glory,Newcastle Jets,1,2
Australia,A1,09/12/17,WS Wanderers,Sydney FC,0,5
Australia,A1,09/12/17,Brisbane Roar,Wellington Phoenix,0,0
Australia,A1,10/12/17,Melbourne City,Central Coast Mariners,1,0
Australia,A1,15/12/17,Sydney FC,Melbourne City ,3,1
Australia,A1,16/12/17,Perth Glory,Wellington Phoenix,1,0
Australia,A1,16/12/17,Central Coast Mariners ,WS Wanderers,0,2
Australia,A1,16/12/17,Newcastle Jets,Adelaide United,2,1
Australia,A1,17/12/17,Brisbane Roar,Melbourne Victory,1,2
Australia,A1,21/12/17,Brisbane Roar,Perth Glory,1,2
Australia,A1,22/12/17,Newcastle Jets,WS Wanderers,4,0
Australia,A1,23/12/17,Melbourne City,Melbourne Victory,0,1
Australia,A1,23/12/17,Wellington Phoenix,Sydney FC,1,4
Australia,A1,26/12/17,Adelaide United,Central Coast Mariners,1,0
Australia,A1,29/12/17,Melbourne Victory,Newcastle Jets,2,1
Australia,A1,30/12/17,Sydney FC,Perth Glory,6,0
Australia,A1,30/12/17,Adelaide United,Brisbane Roar ,1,2
Australia,A1,31/12/17,Central Coast Mariners,Wellington Phoenix,0,0
Australia,A1,01/01/18,WS Wanderers,Melbourne City,2,1
Australia,A1,03/01/18,Sydney FC,Newcastle Jets,2,2
Australia,A1,05/01/18,Perth Glory,Adelaide United,0,3
Australia,A1,05/01/18,Brisbane Roar,WS Wanderers,0,2
Australia,A1,06/01/18,Melbourne City,Wellington Phoenix,2,1
Australia,A1,06/01/18,Melbourne Victory,Central Coast Mariners,1,1
Australia,A1,08/01/18,Brisbane Roar,Sydney FC,0,3
Australia,A1,09/01/18,Perth Glory,Melbourne City,0,2
Australia,A1,09/01/18,Newcastle Jets,Central Coast Mariners ,2,0
Australia,A1,10/01/18,WS Wanderers,Adelaide United,1,1
Australia,A1,10/01/18,Wellington Phoenix,Melbourne Victory ,2,1
Australia,A1,12/01/18,Newcastle Jets,Brisbane Roar,1,0
Australia,A1,13/01/18,Melbourne Victory,Perth Glory,3,2
Australia,A1,13/01/18,Wellington Phoenix,WS Wanderers ,1,1
Australia,A1,14/01/18,Adelaide United,Sydney FC,0,0
Australia,A1,14/01/18,Central Coast Mariners,Melbourne City ,2,2
Australia,A1,18/01/18,Brisbane Roar,Perth Glory,3,2
Australia,A1,19/01/18,WS Wanderers,Melbourne Victory,0,3
Australia,A1,20/01/18,Sydney FC,Central Coast Mariners,1,1
Australia,A1,20/01/18,Newcastle Jets,Wellington Phoenix,2,3
Australia,A1,21/01/18,Melbourne City,Adelaide United,5,0
Australia,A1,25/01/18,Melbourne City,Newcastle Jets,2,2
Australia,A1,26/01/18,Melbourne Victory ,Sydney FC,1,3
Australia,A1,27/01/18,Central Coast Mariners ,Brisbane Roar,1,2
Australia,A1,27/01/18,Wellington Phoenix,Adelaide United,0,1
Australia,A1,28/01/18,Perth Glory,WS Wanderers ,3,1
Australia,A1,02/02/18,Sydney FC,Wellington Phoenix,4,0
Australia,A1,03/02/18,Adelaide United,Perth Glory,2,1
Australia,A1,03/02/18,Newcastle Jets,Melbourne Victory,2,0
Australia,A1,04/02/18,Brisbane Roar,Melbourne City,1,2
Australia,A1,04/02/18,Central Coast Mariners,WS Wanderers,1,2
Australia,A1,09/02/18,Melbourne Victory,Brisbane Roar,1,2
Australia,A1,10/02/18,Melbourne City,Sydney FC,0,4
Australia,A1,11/02/18,WS Wanderers,Wellington Phoenix,4,0
Australia,A1,16/02/18,WS Wanderers,Newcastle Jets,2,2
Australia,A1,17/02/18,Adelaide United ,Central Coast Mariners,2,2
Australia,A1,17/02/18,Wellington Phoenix,Perth Glory,2,1
Australia,A1,23/02/18,Central Coast Mariners,Wellington Phoenix,1,0
Australia,A1,24/02/18,Perth Glory,Melbourne City ,2,1
Australia,A1,24/02/18,Melbourne Victory,Adelaide United ,3,0
Australia,A1,24/02/18,Brisbane Roar,Newcastle Jets,0,1
Australia,A1,25/02/18,Sydney FC,WS Wanderers,3,1
Australia,A1,02/03/18,Melbourne City,Melbourne Victory,1,2
Australia,A1,03/03/18,Brisbane Roar,Adelaide United,1,0
Australia,A1,03/03/18,Newcastle Jets ,Sydney FC,2,1
Australia,A1,04/03/18,WS Wanderers,Perth Glory ,1,1
Australia,A1,10/03/18,Perth Glory,Central Coast Mariners,3,1
Australia,A1,10/03/18,WS Wanderers,Wellington Phoenix,4,1
Australia,A1,16/03/18,Adelaide United,Melbourne City,1,1
Australia,A1,17/03/18,Sydney FC,Brisbane Roar,1,2
Australia,A1,17/03/18,Wellington Phoenix,Newcastle Jets,0,1
Australia,A1,18/03/18,Melbourne Victory,Central Coast Mariners,5,2
Australia,A1,23/03/18,Adelaide United,Newcastle Jets ,5,2
Australia,A1,24/03/18,Melbourne City,WS Wanderers,3,0
Australia,A1,24/03/18,Central Coast Mariners,Sydney FC,1,2
Australia,A1,25/03/18,Perth Glory,Melbourne Victory,1,0
Australia,A1,25/03/18,Wellington Phoenix,Brisbane Roar,2,2
Australia,A1,29/03/18,Perth Glory,Sydney FC,2,3
Australia,A1,30/03/18,Adelaide United,Wellington Phoenix,3,1
Australia,A1,31/03/18,Melbourne Victory ,WS Wanderers ,3,1
Australia,A1,31/03/18,Brisbane Roar,Central Coast Mariners,1,0
Australia,A1,01/04/18,Newcastle Jets,Melbourne City,0,3
Australia,A1,06/04/18,Newcastle Jets,Perth Glory,0,2
Australia,A1,07/04/18,Melbourne City,Central Coast Mariners,1,0
Australia,A1,07/04/18,WS Wanderers,Brisbane Roar,3,0
Australia,A1,08/04/18,Sydney FC,Adelaide United,3,0
Australia,A1,08/04/18,Melbourne Victory,Wellington Phoenix ,2,1
Australia,A1,13/04/18,Sydney FC,Melbourne Victory,1,0
Australia,A1,14/04/18,Perth Glory,Brisbane Roar,2,3
Australia,A1,14/04/18,Central Coast Mariners,Newcastle Jets,2,8
Australia,A1,14/04/18,Wellington Phoenix,Melbourne City,2,1
Australia,A1,15/04/18,WS Wanderers ,Adelaide United,2,3
Australia,A1,20/04/18,Melbourne City ,Brisbane Roar,2,0
Australia,A1,22/04/18,Melbourne Victory ,Adelaide United,2,1
Australia,A1,27/04/18,Newcastle Jets ,Melbourne City,2,1
Australia,A1,28/04/18,Sydney FC,Melbourne Victory ,2,3
Australia,A1,05/05/18,Newcastle Jets ,Melbourne Victory ,0,1
Australia,A1,19/10/18,Adelaide United,Sydney FC,1,1
Australia,A1,20/10/18,Melbourne Victory,Melbourne City,1,2
Australia,A1,21/10/18,Perth Glory,WS Wanderers,1,1
Australia,A1,21/10/18,Brisbane Roar,Central Coast Mariners,1,1
Australia,A1,21/10/18,Wellington Phoenix,Newcastle Jets,2,1
Australia,A1,26/10/18,Adelaide United,Newcastle Jets,1,1
Australia,A1,27/10/18,Sydney FC,WS Wanderers,2,0
Australia,A1,27/10/18,Central Coast Mariners,Melbourne City,1,1
Australia,A1,28/10/18,Melbourne Victory,Perth Glory,2,3
Australia,A1,28/10/18,Brisbane Roar,Wellington Phoenix,0,0
Australia,A1,02/11/18,Melbourne City,Sydney FC,0,3
Australia,A1,03/11/18,Perth Glory ,Brisbane Roar,2,1
Australia,A1,03/11/18,Newcastle Jets,Melbourne Victory,0,1
Australia,A1,03/11/18,Wellington Phoenix,WS Wanderers,0,3
Australia,A1,04/11/18,Central Coast Mariners,Adelaide United,0,3
Australia,A1,09/11/18,Melbourne City,Wellington Phoenix,2,0
Australia,A1,10/11/18,Newcastle Jets,Sydney FC,1,1
Australia,A1,10/11/18,WS Wanderers,Brisbane Roar,2,2
Australia,A1,11/11/18,Melbourne Victory,Central Coast Mariners,4,1
Australia,A1,11/11/18,Adelaide United,Perth Glory,0,2
Australia,A1,23/11/18,WS Wanderers,Newcastle Jets,0,2
Australia,A1,24/11/18,Brisbane Roar,Melbourne City,2,0
Australia,A1,24/11/18,Wellington Phoenix,Adelaide United,1,3
Australia,A1,25/11/18,Perth Glory,Central Coast Mariners ,3,2
Australia,A1,25/11/18,Sydney FC,Melbourne Victory,1,2
Australia,A1,30/11/18,Adelaide United ,Brisbane Roar ,2,1
Australia,A1,01/12/18,Melbourne Victory,WS Wanderers,4,0
Australia,A1,01/12/18,Central Coast Mariners,Sydney FC,1,2
Australia,A1,02/12/18,Melbourne City,Newcastle Jets,3,0
Australia,A1,02/12/18,Wellington Phoenix ,Perth Glory,1,1
Australia,A1,07/12/18,WS Wanderers,Central Coast Mariners,2,0
Australia,A1,08/12/18,Perth Glory,Melbourne City ,1,0
Australia,A1,08/12/18,Melbourne Victory,Adelaide United,2,0
Australia,A1,08/12/18,Sydney FC,Wellington Phoenix,1,3
Australia,A1,09/12/18,Newcastle Jets,Brisbane Roar,2,0
Australia,A1,14/12/18,Brisbane Roar ,Melbourne Victory,2,4
Australia,A1,15/12/18,WS Wanderers ,Sydney FC,1,3
Australia,A1,15/12/18,Wellington Phoenix,Central Coast Mariners,2,0
Australia,A1,16/12/18,Adelaide United,Melbourne City,0,2
Australia,A1,16/12/18,Newcastle Jets,Perth Glory,0,2
Australia,A1,21/12/18,Perth Glory,Sydney FC,1,2
Australia,A1,22/12/18,Melbourne City,Melbourne Victory,1,1
Australia,A1,22/12/18,Wellington Phoenix,Brisbane Roar,4,1
Australia,A1,23/12/18,Central Coast Mariners,Newcastle Jets,1,2
